ARC,ARC_2DIGIT,n_recs,energy_frac_q75,energy_frac_q90,value_frac_q75,value_frac_q90,energy_p25,energy_median,energy_p75,current_value_median,benchmark_dollar_median,payback_median,impl_rate_hist
2.7145,2.7,402,0.02253339843516067,0.040988150644841057,0.03754578531590005,0.07697935431604057,67.842502,147.34722,327.075173,3987.5334986400003,3227.5,2.1670646440053503,0.22388059701492538
2.7211,2.7,190,0.018156977813199943,0.04213015094067636,0.017487908698693953,0.04296370246907445,34.596827,93.775408,224.2751103,1658.3913404000002,1984.0,0.20975609756097502,0.6157894736842106
2.7212,2.7,73,0.029835524888252397,0.09701187478212002,0.025115233484290775,0.1044109731821545,31.2484608,81.911884,279.92048,1615.9670100800001,1284.0,0.822380536977805,0.4657534246575342
2.7221,2.7,1171,0.045631761828328614,0.09256776168874353,0.04242877572733668,0.09161438999412741,87.362838,267.72990400000003,694.87572,3139.79243976,3255.0,0.1772264067346,0.5593509820666097
2.7224,2.7,1107,0.04315412557044902,0.10447464541743291,0.0399033739271156,0.09079334453295419,75.091004,225.543664,628.5,2788.0654044,2289.0,0.42194092827004,0.4679313459801265
2.7225,2.7,13,0.01208217283373552,0.07237823882459216,0.021072999115112543,0.05672046932796279,66.98251068,167.0,1015.357984,2669.6276172,1875.0,0.2247191011236,0.3076923076923077
2.7226,2.7,543,0.05682996546884215,0.11522746248661338,0.07179795148694809,0.1413605193150574,93.292182,304.99868000000004,905.872076,5826.53605648,4940.0,1.1142846713316499,0.42357274401473294
2.7227,2.7,19,0.015893761888971535,0.02030940748496257,0.028642709383727368,0.03534013808628149,84.00002800000001,129.000896,201.499072,2576.14789312,2063.0,1.8552753136579,0.15789473684210525
2.7228,2.7,190,0.016987393313780234,0.042971647445098834,0.028224563695878512,0.05335367059914743,44.055744000000004,119.699622,299.97498900000005,2491.9845668,2357.5,1.10262148337595,0.43157894736842106
2.7229,2.7,345,0.038391547005662365,0.1285449230819242,0.04202291656142589,0.14634513171558075,76.0,264.794712,773.8416,3678.3251612800004,3434.0,0.5521809049822,0.37971014492753624
2.7231,2.7,711,0.10241625464451674,0.17207168300506817,0.059181676095374114,0.10879663384831147,403.19881599999997,906.0,2347.9992540000003,6080.0599999999995,6750.0,1.51214285714285,0.2390998593530239
2.7232,2.7,1028,0.06115537967560795,0.1270868083277165,0.0806036372996751,0.15937278699017576,91.703471,274.592642,826.093925,6005.58,6471.736,2.0233585858586,0.3521400778210117
2.7233,2.7,196,0.05758195715273988,0.14263962260975843,0.06639130619315418,0.18203249077659667,87.748963,303.5,906.321588,5349.550964,5045.0,1.4333981775366,0.32142857142857145
2.7234,2.7,101,0.11202514917584189,0.3109364839540473,0.09612731151556102,0.2531164964853076,104.240012,217.381932,888.80894,6921.6,5665.25,3.4090909090909,0.24752475247524752
2.7235,2.7,16,0.06963484217359882,0.11331670554938392,0.07257745292746767,0.11237199178609582,204.5,481.5,1161.999415,3124.875,3146.0,2.205,0.1875
2.7241,2.7,637,0.035902326031276285,0.07098242207169535,0.0594460709543172,0.11570479153260557,103.079932,321.37628,860.670176,6938.045758800001,4656.0,1.5034364261168,0.25745682888540034
2.7242,2.7,17,0.08006951051795352,0.11411323497538728,0.08925979959769687,0.3124280243718598,195.00088,949.999748,1382.433216,9263.9457664,6380.0,1.48790841086925,0.4117647058823529
2.7243,2.7,851,0.06390460657297939,0.12497991395962213,0.04937419298346185,0.09752209694896433,237.00046600000002,546.0,1151.0,4817.400000000001,3847.0,1.5170752416135,0.3008225616921269
2.7244,2.7,25,0.11400692505061168,0.1457291494167522,0.09349575791199687,0.14670950093178506,225.000928,529.998888,1334.0,7035.70471968,4790.0,1.1243851018974,0.44
2.7245,2.7,98,0.05562184496211775,0.1075559897251138,0.04240853387768327,0.07910232029178697,146.977871,424.999786,1291.206249,4356.4400000000005,3853.0,0.79877112135177,0.29591836734693877
2.7251,2.7,56,0.03177707770724472,0.05815674117129186,0.05905654873219325,0.12443223824813537,151.965362,283.49966800000004,625.729239,6451.5077803,4812.5,2.8614008941878,0.14285714285714285
2.7252,2.7,86,0.04223240804240724,0.07658035913554193,0.06608537132974697,0.12588492984149446,108.165518,438.000146,997.6687999999999,7763.538863080001,6889.5,2.5339211092947,0.19767441860465115
2.7261,2.7,2454,0.048983790632077494,0.12124798495019001,0.04068303400743967,0.09458386465284987,75.0,217.81355000000002,652.99962,2531.04042176,2035.0,0.46679010357967,0.5248573757131214
2.7262,2.7,41,0.04282896178855848,0.1380522071027261,0.06881107442409767,0.1605381808190552,100.10808,256.4118,863.04834,10658.30419536,8233.0,1.07190758173905,0.34146341463414637
2.7263,2.7,29,0.01831651069900314,0.02553886832496896,0.026000814895120336,0.06861981420850544,50.982104,144.047816,602.999348,3620.57446816,3416.0,1.787203622066,0.41379310344827586
2.7264,2.7,43,0.03547779901580339,0.06924806047692747,0.033051688316791214,0.05689489889517479,96.313356,186.151896,380.651578,2824.14,2957.0,0.9619148936169999,0.46511627906976744
2.7271,2.7,10,0.10452274800204232,0.20327669956174194,0.1106560362790022,0.2169562088395801,130.95000100000001,468.999872,2221.0002569999997,11682.78681152,11299.5,1.36344041128935,0.1
2.7272,2.7,51,0.015470295327583938,0.03169735824851438,0.019668218838996367,0.05172000583290441,13.598526,62.808096,236.63926,1505.1305102400001,1787.0,1.2865090403338,0.5098039215686274
2.7273,2.7,37,0.08259950622772011,0.21483947046339036,0.14013504829162843,0.1944597855647653,304.869024,1600.999112,3843.4748,25547.731154519995,28585.0,1.07,0.21621621621621623
2.7291,2.7,50,0.09989257280632788,0.2475263381870658,0.06448148453680336,0.1581438789730594,92.50785,451.26231088,1546.424316,4480.591265296,3761.5,0.42,0.42
2.7292,2.7,59,0.07740003653243896,0.1553625583059608,0.1002551149818103,0.14250702356231362,128.49592,472.019492,1224.7629900000002,7996.56188076,5477.0,0.36667009744802004,0.2542372881355932
2.7293,2.7,15,0.07115774163033572,0.1499211601121804,0.08367740276952375,0.1157274249093384,104.886586,580.285664,1481.787442,5492.1574974800005,7334.0,1.98,0.06666666666666667
2.7311,2.7,77,0.02531037961928005,0.07477653698414101,0.023522565358692345,0.07357160845219661,93.01112,243.27104,823.708864,3784.42,3786.18,0.225,0.42857142857142855
2.7312,2.7,145,0.07417193107229778,0.13200617644216414,0.04988765720534871,0.10708175829551299,193.93920596,536.0,1347.6,4692.3572,3844.0,0.461484024117065,0.3448275862068966
2.7313,2.7,161,0.08335121805642662,0.1603435228721273,0.06659610579280895,0.1317231301543578,405.212532,1134.0,2440.0,9624.39,10016.0,1.12,0.2546583850931677
2.7314,2.7,638,0.04867167718990167,0.1019102596189878,0.04388886842247554,0.09439270138691094,143.00030800000002,408.24170200000003,1123.16196,5295.39301718,3724.0,0.54,0.4043887147335423
2.7316,2.7,94,0.04018181610237656,0.06900869818856441,0.030136766869036883,0.06635429130551278,76.499167,310.73534800000004,604.0784610000001,3731.97413808,2865.5,0.36209553158706,0.5
2.7421,2.7,30,0.05980504462410639,0.12949662517691946,0.049852321055437784,0.08124044452576891,66.750006,273.00061800000003,733.5,2430.0946069,1657.0,1.3517666358055,0.43333333333333335
2.7422,2.7,44,0.012349039698396822,0.026721756112126627,0.01566836824319863,0.037341479101924105,17.951385000000002,60.500158,120.250822,1146.62262844,737.0,2.0463847203274,0.4318181818181818
2.7423,2.7,85,0.023027040579721204,0.10043315948169415,0.030115349115874743,0.06416351508768404,30.237144,71.501872,203.91818,1515.4178267200002,1650.0,2.1,0.18823529411764706
2.7424,2.7,18,0.01942389528377207,0.0952968673157742,0.023194347174540834,0.17348223106459768,11.250217000000001,64.867238,175.527781,1680.17839344,1413.0,1.7361111111111,0.4444444444444444
2.7425,2.7,259,0.05354295444241208,0.09944534234882024,0.07142162180360964,0.13631421496581828,131.52065800000003,275.3484,788.518318,5718.3236576,7887.0,2.16,0.40540540540540543
2.7441,2.7,87,0.04766938710760085,0.10531646330348357,0.036724221180807426,0.09151863879712675,93.0,218.999716,585.0,1941.1,1423.0,0.334168351737565,0.5517241379310345
2.7442,2.7,223,0.03179690378648929,0.06486403052134682,0.032427038851269754,0.07297660620410035,68.999728,230.95280400000001,588.500446,2787.84,2209.0,0.5644273127753301,0.5964125560538116
2.7444,2.7,401,0.02645455226483769,0.06108022768710277,0.017218767385743187,0.04527711519573453,25.7,106.0,372.000604,814.0,844.06,0.48192771084337,0.4837905236907731
2.7446,2.7,35,0.021314400436393308,0.03430058445283742,0.017983000333248768,0.032602525424326866,50.153264,158.0,354.42711599999996,1650.5009539200003,1291.0,0.995881227317695,0.37142857142857144
2.7447,2.7,1766,0.04351138261878804,0.09439807013844649,0.03346459140358225,0.07729427306067546,81.1,257.0,649.779838,2223.6207562199997,1897.5,0.91237830319889,0.4337485843714609
2.7491,2.7,424,0.07546590297229124,0.13894924459117516,0.06950541361728492,0.17280933385495825,107.3325,362.499776,1186.5,4237.93,4027.0,1.7516339869281,0.24528301886792453
2.7492,2.7,435,0.07468572896045314,0.16092244246142287,0.05362121806192256,0.12340411748122647,80.000712,264.2,893.931482,2383.55,1962.0,2.0696821062011,0.4
2.7493,2.7,82,0.04488806618246714,0.0943628955814828,0.0484623899697957,0.10796302546626084,39.025576,78.53228,217.2253,1309.26464028,1478.5,4.3910891089109,0.17073170731707318
2.7494,2.7,153,0.05703669150587544,0.11115343741124824,0.03771609570165944,0.08335144454982789,127.0,257.0,895.0,1952.72,1206.0,1.5421965317919,0.38562091503267976
2.7495,2.7,37,0.047114074967914504,0.1407405139554014,0.020405211758151034,0.09138163315644343,64.0,167.0,581.0,2590.3830191616007,2866.0,2.13,0.2972972972972973
2.7496,2.7,134,0.05018659450635814,0.08178033295664777,0.060698605332205384,0.11555825045481453,74.01317165,236.716134,800.8149579999999,4637.46869396,5043.0,0.934847631019985,0.3208955223880597
2.8114,2.8,31,0.06990159879967878,0.19802604916545546,0.09881296516358636,0.45016689089758155,8.499292,776.4006,1499.000248,6678.7,14551.0,0.7256277119839449,0.3225806451612903
2.8117,2.8,12,0.049999999999999996,0.05000024809016515,0.027934846634820255,0.07949270453084828,111.864126,250.758116,1453.0459999999998,4325.18679288,4860.5,,0.5
2.8121,2.8,15,3.381415432789734e-05,0.00021644030841304652,1.1154116201972546e-05,2.6138067417504796e-05,0.295,1.0,1.0,4.7,3213.0,0.099794238683128,0.6666666666666666
2.8223,2.8,15,0.14050274742930324,0.2142501257023429,0.19516493360699164,0.23573648543218434,229.0,861.0,1564.0,16570.4,18916.0,1.41460511273232,0.4
2.8226,2.8,38,0.2004790220232761,0.2786349380290157,0.22513451388961447,0.4506019176559979,212.16,430.234218,947.484636,9581.27175,11948.5,3.4226666054709,0.2631578947368421
2.8227,2.8,72,0.07260841923963184,0.17247237545790456,0.10963163281559635,0.174023036148795,277.92499999999995,562.95,1462.3000000000002,11641.880432832,11418.65,3.6,0.125
2.9111,2.9,24,0.050907135629292485,0.13204008609427564,0.042593301916816206,0.09583011299113967,228.5,363.0,590.5,2381.2799999999997,4383.0,7.2857142857143,0.0
2.9112,2.9,99,0.05098059403225727,0.17665288400723203,0.052139884309942375,0.17279392554753495,61.85,344.67341600000003,979.5,2625.28,4071.0,4.3768834313386495,0.16161616161616163
2.9113,2.9,49,0.1537676577469617,0.29880287500897007,0.20215648444390408,0.38755333317071655,1156.398452,1760.615884,2631.0,32955.25736552,40764.0,2.98,0.10204081632653061
2.9114,2.9,1452,0.26524859748496143,0.4873022019650204,0.3686501768985959,0.7132586740196768,687.746604,1496.081818,2998.0774850000003,42622.568257845,45782.5,8.379999999999999,0.1246556473829201
2.9121,2.9,28,0.38364009618487405,0.976603773236926,0.8080328595889864,1.0628862219883413,788.58144,4744.169338,19068.739935999998,111030.52867920001,145054.5,4.6807713911253,0.14285714285714285
2.9141,2.9,12,0.6776080177243107,0.8297986479174538,0.6286747720766865,0.6664572878843559,8507.7018,10781.640678,19877.8111584,144769.80677286,424348.38,0.79,0.3333333333333333
3.1161,3.1,84,0.02961101530904369,0.10010997773944527,0.03494739260123986,0.12004687163585405,21.28235,175.119194,996.5772179999999,3007.3562995800003,3583.5,0.14264404675063,0.32142857142857145
3.1191,3.1,119,0.04881368053941561,0.1995798413700562,0.06727104583763999,0.22007873585941184,84.84383,337.743644,1064.0,5977.414560000001,10228.0,1.08633782656985,0.3025210084033613
3.1192,3.1,23,0.05848052918862109,0.08685425901913407,0.13043380936439875,0.26159097710228657,296.99924599999997,818.480796,1342.254984,11999.19460536,24055.0,1.06,0.6086956521739131
3.2176,3.2,12,0.009829771590433122,0.021625409200673372,0.01229667355944562,0.028881352560765423,95.140208,392.4995,3708.5,7384.206307320001,10687.5,0.755,0.16666666666666666
3.3131,3.3,10,0.006320993653607493,0.023828081054897435,0.008567825032108513,0.0425280139368939,15.747233000000001,51.918698,174.249622,1233.56507994,17201.0,0.690499922240605,0.5
3.4111,3.4,47,0.051987521929512476,0.11454211760358446,0.06712333887896339,0.13561018082558046,135.999884,703.0,1857.5,6988.800000000001,9734.0,1.1333365052848499,0.2978723404255319
3.4114,3.4,17,0.02054555211269852,0.06902315279066558,0.07117573655967745,0.11563108850866732,70.857004,356.243508,956.7248,7409.8649664,19457.0,1.0084625790417,0.17647058823529413
3.4115,3.4,74,0.011761101398176026,0.04279819185377964,0.018078827514346946,0.06256701338137688,14.999152,77.500168,382.74963,1352.58014378,7472.5,0.653190535912175,0.43243243243243246
3.4151,3.4,106,0.028057623479979768,0.13187142550614678,0.027256725427736828,0.11301256663992748,48.000004000000004,205.5,974.4993610000001,2623.90241152,4218.0,0.53921317630995,0.3584905660377358
3.4154,3.4,68,0.018487969280192015,0.029002856338809092,0.0174878501051418,0.03452117161426318,51.49916,156.5,523.5,1662.87067694,1707.5,0.189007036822685,0.7058823529411765
3.4156,3.4,26,0.026149425103609986,0.05930960344494883,0.019651438468886513,0.03427859919879518,63.49965,220.00046600000002,616.325,1578.182528,3213.5,0.33135278827396497,0.38461538461538464
3.4157,3.4,10,0.0189833771837751,0.025732626166454768,0.05075436166746335,0.06673558327927898,116.500181,324.00020800000004,971.2502730000001,6430.8987032,14050.5,1.2873326467559,0.3
3.5311,3.5,12,0.08430221436036084,0.10466769541243032,0.10643830559281614,0.3245563379345998,255.250149,1078.42231,2316.7725,12995.858400000001,48752.5,1.1731030922998,0.16666666666666666
3.6121,3.6,12,0.43791441564536027,0.48005225977729893,0.30569744934544296,0.3875146411348336,1346.0,3485.5,4509.0,25894.015,17087.0,2.1978021978022,0.0
3.6122,3.6,11,0.3444847837687057,0.3935345956378213,0.20032254759751966,0.3544773254603899,2224.0,5400.0,10373.0,31644.0,26471.0,1.5688535534381,0.0
3.6123,3.6,55,0.454274608571437,0.9479297950617998,0.42952190732218976,1.0473653624952415,830.0319999999999,3200.0,10176.0,24334.300900000002,19294.0,2.25212386177145,0.16363636363636364
3.6124,3.6,100,0.02555855259237545,0.05691249749352886,0.01491569101944831,0.054488021242486834,92.75,212.5,437.89,1390.92,2445.0,1.3474850023073,0.11
3.6192,3.6,11,0.09265867221103566,0.22911108400373928,0.15847294190364275,0.4258473768312498,163.08507,415.00156,4463.299136,4985.75,28500.0,0.58333868060457,0.09090909090909091
3.6193,3.6,14,0.017643487996068158,0.061676020562800624,0.02721778696663315,0.033975044067547595,40.229181,162.580094,652.770212,3163.3999168,6070.0,1.30424655004535,0.14285714285714285
3.7311,3.7,14,0.034098296163039714,0.07087077877202767,0.029550770848116654,0.1511212477353558,38.99916,333.880964,928.313487,5112.00878636,5155.5,0.0559934230161432,0.35714285714285715
3.7312,3.7,72,0.015482265245506105,0.030408099962047137,0.03171856339171298,0.05366618847456423,57.709715,128.81323600000002,278.629038,2957.8190411,2043.56,0.94976162633804,0.6111111111111112
4.111,4.1,74,0.0634070664479537,0.18010805742001584,0.09886797649429416,0.3089121786934442,67.106363,326.992432,1495.358696,7667.349608500001,38895.0,0.96055327868852,0.33783783783783783
4.114,4.1,24,0.31177108206185666,0.3722552978017078,0.37909163865232176,0.7543700173995671,429.941978,3649.999532,17506.0,22649.54,61372.5,1.1,0.2916666666666667
4.122,4.1,13,0.025414044770262285,0.03933627346768808,0.04262815604642456,0.0710142588983579,96.88374,310.0,589.5936,6376.1490688,126337.0,0.165050803015405,0.38461538461538464
4.131,4.1,15,0.03464726265269116,0.08690894492985235,0.06202901389919138,0.13426465310682204,102.620988,580.3402560000001,3542.39746,13376.842900800002,38254.0,1.47342696629215,0.26666666666666666
4.132,4.1,21,0.045142725038523145,0.25247967408106875,0.07445556184088667,0.21377624775153461,157.419444,493.429792,1196.0,5960.142333600001,22619.0,0.46887824104028497,0.3333333333333333
4.424,4.4,17,0.01141216744913928,0.02703482111203563,0.022475162342692905,0.03666432253960799,71.853308,154.147336,361.153376,3839.81013976,5448.08,2.04,0.4117647058823529
4.431,4.4,26,0.028158939172526154,0.04372365868687193,0.04378485588063225,0.11439329437579102,10.378451,238.787114,1293.17975,6990.77757052,30944.5,0.08315141843227,0.34615384615384615
4.445,4.4,17,0.044137280508805624,0.630738478154769,0.0707853347540285,0.7456908598289018,82.973016,250.068892,571.1796,4843.83443804,102400.0,1.281937936522,0.4117647058823529
4.452,4.4,12,0.14859012344176706,0.1703812433220965,0.16389840372503142,0.30105712979471083,288.51019,480.987934,818.87166,13561.070360560001,17449.0,0.0337595153443188,0.4166666666666667
4.454,4.4,30,0.06269714143039923,0.1597694078881243,0.11023569551252499,0.23661548284908207,266.534351,442.483162,1283.436921,11841.36034896,8927.595,0.06,0.43333333333333335
4.512,4.5,39,0.09580759670369773,0.2122013959752028,0.11707020090424848,0.2311544833161765,242.55737399999998,746.38648,1507.45599,12503.94208,16230.0,0.28,0.41025641025641024
4.513,4.5,10,0.010556269306630669,0.029949224267786054,0.010501745107214806,0.03312280005577198,10.824853000000001,20.5,128.9194,284.0402901,12622.5,1.9230769230769,0.1
4.514,4.5,18,0.06838764012962224,0.0882699015789141,0.07076048432823064,0.09423675681297772,59.41998,293.947898,696.470235,5514.8184,31083.750999,0.851690001166725,0.2222222222222222
4.611,4.6,114,0.021351851217531744,0.08372762443733074,0.020306980659610722,0.08481391965193065,27.318178,83.971026,251.072873,1803.33681948,3310.0,0.19342359767892,0.4824561403508772
4.652,4.6,157,0.04666871650898313,0.13559099378397646,0.04955498049099312,0.16111528351734894,39.210704,270.923036,1137.001232,5830.03598372,10208.0,1.3325296892576,0.35668789808917195
4.661,4.6,44,0.09999998968689486,0.10000001240486135,0.1241779073394051,0.22348062954877823,569.010744,1809.4890719999999,3852.18212,30638.07781576,21614.0,,0.4772727272727273
4.662,4.6,14,0.08952136459363069,0.09932417458568048,0.08316897446676672,0.12641628121607526,159.31258,418.850824,1923.81355,6527.11993516,13360.5,,0.42857142857142855
